record_id,user_id,date,screen_time_minutes,unlock_count,app_switch_count,typing_speed_wpm,scroll_speed,night_usage_minutes,social_app_minutes,productive_app_minutes,night_ratio,unlock_intensity,fragmentation_index,agitation_score,social_ratio,social_opens_per_hour,social_session_avg,social_session_var,late_night_social_ratio,social_inter_open_gap_min,self_report_score,label,prev_label_lag1,roll_3d_screen_time_minutes,roll_7d_screen_time_minutes,roll_3d_social_ratio,roll_7d_social_ratio,roll_3d_app_switch_count,roll_7d_app_switch_count,roll_3d_scroll_speed,roll_7d_scroll_speed,roll_3d_typing_speed_wpm,roll_7d_typing_speed_wpm,dod_pct_screen_time_minutes,dod_pct_app_switch_count,dod_pct_scroll_speed,dod_pct_typing_speed_wpm,raw_formula_stress,stress_score,raw_formula_anxiety,anxiety_score,raw_formula_burnout,burnout_score,raw_formula_addiction,addiction_score,stress_level,anxiety_level,burnout_level,addiction_level
REC_003544,user_071,2026-02-13,359.11,130,257,71.24,859.59,99.89,109.62,94.33,0.2782,0.362,0.3578,0.4704,0.3053,6.516,2.81,0.97,0.2782,27.72,3,Stress,1,289.7733,308.9143,0.3361,0.3558,226.0,252.1429,1015.0167,910.3714,68.6967,65.3129,0.0622,0.2066,-0.289,-0.0552,0.4888,0.4878,0.3059,0.2152,0.3136,0.256,0.2707,0.1861,High,Medium,Low,Low
REC_003545,user_071,2026-02-14,311.26,88,320,59.82,762.5,110.42,116.93,100.05,0.3548,0.2827,0.514,0.4732,0.3757,6.3612,3.54,1.54,0.3548,34.2,2,Stress,1,312.1267,311.2643,0.3436,0.3619,211.3333,252.4286,1049.3733,932.2529,70.9967,64.1829,-0.1332,0.2451,-0.1129,-0.1603,0.4962,0.4638,0.352,0.3833,0.3535,0.4059,0.3203,0.3559,High,High,Medium,Medium
REC_003546,user_071,2026-02-15,330.46,91,253,65.4,787.34,81.3,147.92,96.5,0.246,0.2754,0.3828,0.4286,0.4476,7.2627,3.7,1.68,0.246,27.74,4,Stress,1,336.15,309.3771,0.3266,0.3547,263.3333,264.8571,943.6933,916.0429,68.82,63.4943,0.0617,-0.2094,0.0326,0.0933,0.4674,0.5104,0.2967,0.3007,0.3004,0.3312,0.3255,0.2628,High,High,Medium,Low
REC_003547,user_071,2026-02-16,268.2,125,272,41.45,889.12,150.95,112.52,74.8,0.5628,0.4661,0.5071,0.5472,0.4195,11.633,2.16,0.57,0.5628,22.53,3,Stress,1,333.61,304.73,0.3762,0.3694,276.6667,255.7143,803.1433,889.6214,65.4867,66.0857,-0.1884,0.0751,0.1293,-0.3662,0.489,0.4866,0.3838,0.3595,0.4681,0.5279,0.453,0.418,High,High,High,High
REC_003548,user_071,2026-02-17,344.96,127,284,58.39,890.38,68.92,111.83,131.45,0.1998,0.3682,0.4116,0.4641,0.3242,7.1314,2.73,0.91,0.1998,26.71,3,Stress,1,303.3067,305.4786,0.4143,0.3652,281.6667,254.2857,812.9867,906.2286,55.5567,63.4286,0.2862,0.0441,0.0014,0.4087,0.4933,0.4817,0.3199,0.291,0.2989,0.339,0.2609,0.2166,High,High,Medium,Low
REC_003549,user_071,2026-02-18,293.19,86,306,54.95,800.02,56.19,84.25,96.62,0.1917,0.2933,0.5218,0.4543,0.2874,4.9115,3.51,1.51,0.1917,47.78,3,Stress,1,314.54,313.0371,0.3971,0.3711,269.6667,251.8571,855.6133,925.3514,55.08,62.5786,-0.1501,0.0775,-0.1015,-0.0589,0.4975,0.4688,0.3444,0.3092,0.2833,0.3392,0.2216,0.1726,High,High,Medium,Low
REC_003550,user_071,2026-02-19,333.37,73,280,67.24,850.46,123.04,139.64,96.12,0.3691,0.219,0.42,0.4594,0.4189,5.3995,4.65,2.65,0.3691,36.89,2,Stress,1,302.1167,320.7514,0.3437,0.3512,287.3333,272.1429,859.84,885.42,51.5967,60.95,0.137,-0.085,0.063,0.2237,0.4984,0.439,0.3177,0.36,0.3532,0.2908,0.3323,0.2828,High,High,Low,Medium
REC_003551,user_072,2026-01-01,257.85,95,360,89.11,883.03,119.48,93.9,100.09,0.4634,0.3684,0.6981,0.6321,0.3642,7.9114,2.76,0.93,0.4634,34.77,1,Stress,0,257.85,257.85,0.3642,0.3642,360.0,360.0,883.03,883.03,89.11,89.11,0.0,0.0,0.0,0.0,0.6243,0.6751,0.4707,0.4538,0.3243,0.3407,0.3638,0.3209,High,High,Medium,Medium
REC_003552,user_072,2026-01-02,215.97,146,224,58.32,895.86,43.51,78.1,80.58,0.2014,0.676,0.5186,0.5554,0.3616,14.4464,1.5,0.28,0.2014,23.54,2,Stress,1,257.85,257.85,0.3642,0.3642,360.0,360.0,883.03,883.03,89.11,89.11,-0.1624,-0.3778,0.0145,-0.3455,0.5118,0.4683,0.39,0.459,0.2527,0.3395,0.3495,0.3251,High,High,Medium,Medium
REC_003553,user_072,2026-01-03,600.07,200,318,67.94,522.07,139.7,382.88,58.21,0.2328,0.3333,0.265,0.3564,0.6381,12.6985,3.01,1.11,0.2328,6.61,3,Addiction,1,236.91,236.91,0.3629,0.3629,292.0,292.0,889.445,889.445,73.715,73.715,1.7785,0.4196,-0.4172,0.165,0.4102,0.3418,0.2615,0.38,0.3877,0.3755,0.4521,0.4881,Medium,High,Medium,High
REC_003554,user_072,2026-01-04,319.26,84,287,90.35,884.03,106.2,120.33,102.15,0.3326,0.2631,0.4495,0.5135,0.3769,5.8261,3.88,1.85,0.3326,36.15,2,Stress,2,357.9633,357.9633,0.4546,0.4546,300.6667,300.6667,766.9867,766.9867,71.79,71.79,-0.468,-0.0975,0.6933,0.3298,0.549,0.5446,0.3483,0.3815,0.2854,0.3004,0.3088,0.3336,High,High,Low,Medium
REC_003555,user_072,2026-01-05,327.66,106,242,58.79,926.08,104.63,137.99,69.72,0.3193,0.3235,0.3693,0.4659,0.4211,8.0571,3.14,1.2,0.3193,25.28,2,Stress,1,378.4333,348.2875,0.4589,0.4352,276.3333,297.25,767.32,796.2475,72.2033,76.43,0.0263,-0.1568,0.0476,-0.3493,0.4847,0.4994,0.3086,0.4214,0.3456,0.3547,0.3448,0.2604,High,High,Medium,Low
REC_003556,user_072,2026-01-06,289.58,114,235,87.07,817.28,74.97,111.5,77.44,0.2589,0.3937,0.4058,0.504,0.385,8.9093,2.59,0.82,0.2589,26.75,1,Stress,1,415.6633,344.162,0.4787,0.4324,282.3333,286.2,777.3933,822.214,72.36,72.902,-0.1162,-0.0289,-0.1175,0.481,0.5086,0.5843,0.3342,0.3694,0.2479,0.3162,0.3208,0.3801,High,High,Medium,Medium
REC_003557,user_072,2026-01-07,330.06,38,276,69.7,698.18,77.08,100.52,71.22,0.2335,0.1151,0.4181,0.3856,0.3045,1.9996,9.14,10.23,0.2335,100.9,3,Stress,1,312.1667,335.065,0.3943,0.4245,254.6667,277.6667,875.7967,821.3917,78.7367,75.2633,0.1398,0.1745,-0.1457,-0.1995,0.4654,0.4811,0.2826,0.2645,0.286,0.3154,0.2118,0.2043,High,Medium,Medium,Low
REC_003558,user_072,2026-01-08,262.81,88,229,64.33,779.91,80.47,80.31,88.75,0.3062,0.3348,0.4357,0.4654,0.3056,5.9359,3.09,1.17,0.3062,45.28,2,Stress,1,315.7667,334.35,0.3702,0.4073,251.0,277.4286,813.8467,803.79,71.8533,74.4686,-0.2038,-0.1703,0.1171,-0.077,0.472,0.3709,0.3234,0.4053,0.3049,0.2142,0.2735,0.3263,Medium,High,Low,Medium
REC_003559,user_072,2026-01-09,276.33,134,259,72.14,782.73,116.68,117.58,103.15,0.4222,0.4849,0.4686,0.5419,0.4255,12.3766,2.06,0.52,0.4222,20.42,4,Stress,1,294.15,335.0586,0.3317,0.399,246.6667,258.7143,765.1233,789.0586,73.7,70.9286,0.0514,0.131,0.0036,0.1214,0.498,0.4491,0.3713,0.3634,0.3465,0.3282,0.4206,0.3824,High,High,Medium,Medium
REC_003560,user_072,2026-01-10,382.15,75,234,63.31,845.27,129.59,137.37,122.97,0.3391,0.1963,0.3062,0.4084,0.3595,4.0822,5.28,3.42,0.3391,40.69,2,Stress,1,289.7333,343.6814,0.3452,0.4081,254.6667,263.7143,753.6067,772.8971,68.7233,72.9029,0.3829,-0.0965,0.0799,-0.1224,0.4591,0.5353,0.2624,0.384,0.3653,0.3211,0.2864,0.3994,High,High,Medium,High
REC_003561,user_072,2026-01-11,366.51,77,284,68.99,945.66,88.23,97.17,79.55,0.2407,0.2101,0.3874,0.4497,0.2651,3.2741,4.86,2.89,0.2407,53.67,2,Stress,1,307.0967,312.55,0.3635,0.3683,240.6667,251.7143,802.6367,819.0686,66.5933,72.2414,-0.0409,0.2137,0.1188,0.0897,0.517,0.5158,0.3016,0.2762,0.304,0.3032,0.211,0.1899,High,Medium,Low,Low
REC_003562,user_072,2026-01-12,452.61,111,318,83.48,1098.99,67.32,140.74,130.47,0.1487,0.2452,0.3513,0.4852,0.3109,4.5072,4.14,2.1,0.1487,29.04,1,Stress,1,341.6633,319.3,0.35,0.3523,259.0,251.2857,857.8867,827.8729,68.1467,69.19,0.2349,0.1197,0.1621,0.21,0.5753,0.522,0.3095,0.3561,0.265,0.2549,0.214,0.1802,High,High,Low,Low
REC_003563,user_072,2026-01-13,249.37,104,222,51.11,921.45,91.22,106.68,78.31,0.3658,0.417,0.4451,0.5071,0.4278,10.5865,2.42,0.72,0.3658,27.06,3,Stress,1,400.4233,337.15,0.3118,0.3366,278.6667,262.1429,963.3067,852.5743,71.9267,72.7171,-0.449,-0.3019,-0.1615,-0.3878,0.4864,0.4193,0.3471,0.3473,0.3533,0.3761,0.3867,0.3927,Medium,High,Medium,High
REC_003564,user_072,2026-01-14,216.13,99,289,65.6,888.98,74.95,81.7,51.11,0.3468,0.4581,0.6686,0.5958,0.378,10.2716,2.21,0.6,0.3468,33.08,3,Stress,1,356.1633,331.4057,0.3346,0.3427,274.6667,260.2857,988.7,867.4557,67.86,67.58,-0.1333,0.3018,-0.0352,0.2835,0.5736,0.6034,0.4477,0.3943,0.3037,0.4076,0.358,0.4181,High,High,Medium,High
REC_003565,user_072,2026-01-15,362.22,135,257,94.89,920.9,62.32,162.86,110.95,0.172,0.3727,0.3548,0.5023,0.4496,9.9386,2.71,0.9,0.172,17.96,2,Stress,1,306.0367,315.13,0.3722,0.3532,276.3333,262.1429,969.8067,894.7129,66.73,66.9943,0.6759,-0.1107,0.0359,0.4465,0.538,0.4921,0.3232,0.2785,0.2197,0.1933,0.3308,0.3471,High,High,Low,Medium
REC_003566,user_072,2026-01-16,350.55,140,280,68.22,886.0,72.94,121.14,92.42,0.2081,0.3994,0.3994,0.4827,0.3456,8.2157,2.52,0.78,0.2081,22.7,3,Stress,1,275.9067,329.3314,0.4185,0.3738,256.0,266.1429,910.4433,914.8543,70.5333,71.36,-0.0322,0.0895,-0.0379,-0.2811,0.5036,0.4987,0.3256,0.2054,0.285,0.1937,0.2828,0.2463,High,Medium,Low,Low
REC_003567,user_072,2026-01-17,361.32,119,254,75.68,613.48,122.93,108.92,103.54,0.3402,0.3293,0.3515,0.4268,0.3014,5.8119,3.11,1.19,0.3402,30.82,1,Stress,1,309.6333,339.9343,0.3911,0.3624,275.3333,269.1429,898.6267,929.6071,76.2367,70.8,0.0307,-0.0929,-0.3076,0.1094,0.4361,0.4167,0.2856,0.2823,0.3335,0.3353,0.2807,0.2013,Medium,High,Medium,Low
REC_003568,user_072,2026-01-18,301.99,90,353,68.94,1002.05,91.29,97.7,85.14,0.3023,0.298,0.5845,0.5512,0.3235,5.7618,3.37,1.39,0.3023,39.24,1,Stress,1,358.03,336.9586,0.3655,0.3541,263.6667,272.0,806.7933,896.4943,79.5967,72.5671,-0.1642,0.3898,0.6334,-0.0891,0.589,0.6771,0.4033,0.4293,0.3083,0.2949,0.2777,0.2472,High,High,Low,Low
REC_003569,user_072,2026-01-19,322.95,83,336,73.71,960.49,88.9,130.13,106.14,0.2753,0.257,0.5202,0.5162,0.403,6.1311,3.94,1.9,0.2753,33.85,1,Stress,1,337.9533,327.7414,0.3235,0.3624,295.6667,281.8571,833.8433,904.55,70.9467,72.56,0.0694,-0.0482,-0.0415,0.0692,0.5672,0.5129,0.3711,0.2629,0.2942,0.2543,0.3051,0.2741,High,Medium,Low,Medium
REC_003570,user_072,2026-01-20,321.98,83,282,56.86,909.19,124.31,107.25,106.01,0.3861,0.2578,0.4379,0.4739,0.3331,5.0314,3.97,1.93,0.3861,41.41,3,Stress,1,328.7533,309.2186,0.3426,0.3756,314.3333,284.4286,858.6733,884.7643,72.7767,71.1643,-0.003,-0.1607,-0.0534,-0.2286,0.501,0.5708,0.328,0.1721,0.3774,0.3725,0.2994,0.3528,High,Medium,Medium,Medium
REC_003571,user_072,2026-01-21,266.12,58,265,71.98,1038.52,101.47,89.78,104.31,0.3813,0.2179,0.4979,0.5287,0.3374,4.2838,4.73,2.74,0.3813,61.78,3,Stress,1,315.64,319.5914,0.3532,0.362,323.6667,293.0,957.2433,883.0129,66.5033,71.9857,-0.1735,-0.0603,0.1422,0.2659,0.5661,0.6784,0.3656,0.3209,0.3246,0.2548,0.2922,0.2516,High,High,Low,Low
REC_003572,user_072,2026-01-22,420.29,115,220,65.2,752.8,64.2,167.25,95.83,0.1527,0.2736,0.2617,0.3707,0.3979,6.4241,3.72,1.69,0.1527,22.66,2,Stress,1,303.6833,326.7329,0.3578,0.3562,294.3333,289.5714,969.4,904.3757,67.5167,72.8971,0.5793,-0.1698,-0.2751,-0.0942,0.4307,0.3783,0.2395,0.2445,0.2915,0.2587,0.2692,0.3665,Medium,Medium,Low,Medium
REC_003573,user_072,2026-01-23,388.74,107,174,64.49,648.99,108.29,155.34,133.18,0.2786,0.2752,0.2238,0.3568,0.3996,6.4825,3.7,1.68,0.2786,25.03,3,Stress,1,336.13,335.0286,0.3561,0.3488,255.6667,284.2857,900.17,880.3614,64.68,68.6557,-0.0751,-0.2091,-0.1379,-0.0109,0.3872,0.3157,0.2214,0.1715,0.3381,0.2872,0.3082,0.2987,Medium,Medium,Low,Medium
REC_003574,user_072,2026-01-24,404.09,98,290,89.93,743.04,84.62,115.72,138.44,0.2094,0.2425,0.3588,0.4339,0.2864,4.1575,4.13,2.09,0.2094,37.0,1,Stress,1,358.3833,340.4843,0.3783,0.3566,219.6667,269.1429,813.4367,846.5029,67.2233,68.1229,0.0395,0.6667,0.1449,0.3945,0.497,0.5123,0.2891,0.2968,0.2617,0.2036,0.219,0.2246,High,High,Low,Low
REC_003575,user_072,2026-01-25,416.56,79,316,69.39,804.29,103.46,164.09,124.81,0.2484,0.1896,0.3793,0.4156,0.3939,4.4652,5.29,3.43,0.2484,33.01,2,Stress,1,404.3733,346.5943,0.3613,0.3544,228.0,274.2857,714.9433,865.0114,73.2067,70.1586,0.0309,0.0897,0.0824,-0.2284,0.4896,0.493,0.2889,0.2595,0.3249,0.3283,0.2767,0.2874,High,Medium,Medium,Medium
REC_003576,user_072,2026-01-26,294.09,71,243,73.21,996.41,41.67,95.1,87.06,0.1417,0.2414,0.4131,0.4666,0.3234,4.4884,4.32,2.29,0.1417,52.09,1,Stress,1,403.13,362.9614,0.36,0.3645,260.0,269.0,732.1067,836.76,74.6033,70.2229,-0.294,-0.231,0.2389,0.0551,0.5328,0.6005,0.3162,0.2463,0.2246,0.2065,0.2168,0.2266,High,Medium,Low,Low
REC_003577,user_072,2026-01-27,377.37,106,208,66.89,987.62,93.18,106.35,121.83,0.2469,0.2809,0.2756,0.4402,0.2818,4.6109,3.67,1.65,0.2469,36.64,3,Stress,1,371.58,358.8386,0.3346,0.3531,283.0,255.7143,847.9133,841.8914,77.51,70.1514,0.2832,-0.144,-0.0088,-0.0863,0.4862,0.4266,0.2667,0.3028,0.3149,0.3624,0.2329,0.1163,Medium,High,Medium,Low
REC_003578,user_072,2026-01-28,291.25,90,312,56.86,978.27,76.74,96.06,82.43,0.2635,0.309,0.5356,0.5115,0.3298,5.9743,3.31,1.34,0.2635,39.61,4,Stress,1,362.6733,366.7514,0.333,0.3458,255.6667,245.1429,929.44,853.0957,69.83,71.5843,-0.2282,0.5,-0.0095,-0.1499,0.5465,0.5577,0.3727,0.3881,0.311,0.3357,0.2707,0.2565,High,High,Medium,Low
REC_003579,user_072,2026-01-29,293.85,104,198,55.23,1009.58,69.81,131.01,115.5,0.2376,0.3539,0.3369,0.4632,0.4459,9.3926,2.85,0.99,0.2376,24.92,3,Stress,1,320.9033,370.3414,0.3117,0.3447,254.3333,251.8571,987.4333,844.4886,65.6533,69.4243,0.0089,-0.3654,0.032,-0.0287,0.4822,0.5045,0.2979,0.279,0.3036,0.3219,0.3436,0.3363,High,High,Medium,Medium
REC_003580,user_072,2026-01-30,260.53,132,224,85.66,946.0,71.26,100.29,67.92,0.2735,0.5067,0.4299,0.5654,0.3849,11.515,2.01,0.49,0.2735,23.59,1,Stress,1,320.8233,352.2786,0.3525,0.3515,239.3333,248.7143,991.8233,881.1714,59.66,68.0,-0.1134,0.1313,-0.063,0.551,0.5404,0.5462,0.3673,0.2734,0.2467,0.3231,0.3512,0.4124,High,Medium,Medium,High
REC_003581,user_072,2026-01-31,514.93,215,355,44.18,679.62,147.45,392.91,59.19,0.2863,0.4175,0.3447,0.4069,0.763,19.1096,2.4,0.7,0.2863,5.64,2,Addiction,1,281.8767,333.9629,0.3869,0.3494,244.6667,255.8571,977.95,923.6014,65.9167,71.0243,0.9765,0.5848,-0.2816,-0.4842,0.426,0.4057,0.3114,0.284,0.4282,0.4088,0.5822,0.645,Medium,High,Medium,High
REC_003582,user_072,2026-02-01,332.02,97,281,77.59,987.14,84.22,99.4,68.02,0.2537,0.2921,0.4232,0.5035,0.2994,5.2406,3.43,1.44,0.2537,38.21,3,Stress,2,356.4367,349.7971,0.5313,0.4175,259.0,265.1429,878.4,914.5414,61.69,64.4886,-0.3552,-0.2085,0.4525,0.7562,0.5467,0.5444,0.336,0.2905,0.28,0.3465,0.2483,0.2399,High,High,Medium,Low
REC_003583,user_072,2026-02-02,297.89,120,205,74.82,1061.5,97.62,80.19,107.81,0.3277,0.4028,0.3441,0.5294,0.2692,6.4454,2.51,0.77,0.3277,35.69,3,Stress,1,369.16,337.72,0.4824,0.404,286.6667,260.1429,870.92,940.6629,69.1433,65.66,-0.1028,-0.2705,0.0753,-0.0357,0.5269,0.6818,0.3232,0.2951,0.3064,0.3092,0.2704,0.2792,High,High,Medium,Medium
REC_003584,user_072,2026-02-03,308.14,129,197,48.1,875.26,81.11,87.36,77.39,0.2632,0.4186,0.3197,0.441,0.2835,7.0098,2.43,0.72,0.2632,31.44,2,Stress,1,381.6133,338.2629,0.4439,0.3963,280.3333,254.7143,909.42,949.9614,65.53,65.89,0.0344,-0.039,-0.1754,-0.3571,0.4364,0.3516,0.2816,0.2381,0.3346,0.357,0.2625,0.2734,Medium,Medium,Medium,Medium
REC_003585,user_072,2026-02-04,327.6,91,256,69.5,786.23,93.66,94.36,99.19,0.2859,0.2778,0.3907,0.4432,0.288,4.762,3.63,1.61,0.2859,42.78,2,Stress,1,312.6833,328.3729,0.284,0.3965,227.6667,253.1429,974.6333,933.91,66.8367,63.2057,0.0632,0.2995,-0.1017,0.4449,0.4756,0.5898,0.3013,0.2838,0.3091,0.3889,0.2486,0.2629,High,High,Medium,Low
REC_003586,user_072,2026-02-05,332.44,118,294,69.34,924.16,77.83,119.4,88.4,0.2341,0.355,0.4422,0.4975,0.3592,7.5804,2.84,0.99,0.2341,26.37,2,Stress,1,311.21,333.5657,0.2802,0.3906,219.3333,245.1429,907.6633,906.4757,64.14,65.0114,0.0148,0.1484,0.1754,-0.0023,0.5264,0.5017,0.3426,0.3249,0.2879,0.3503,0.2897,0.343,High,High,Medium,Medium
REC_003587,user_072,2026-02-06,360.64,79,259,50.17,788.0,86.84,114.41,91.82,0.2408,0.2191,0.3591,0.385,0.3172,4.1592,4.58,2.57,0.2408,43.17,3,Stress,1,322.7267,339.0786,0.3102,0.3782,249.0,258.8571,861.8833,894.2729,62.3133,67.0271,0.0848,-0.119,-0.1473,-0.2765,0.4412,0.384,0.2685,0.3116,0.3395,0.3326,0.2407,0.2303,Medium,High,Medium,Low
REC_003588,user_072,2026-02-07,287.41,104,311,77.62,981.37,97.55,87.74,68.52,0.3394,0.3619,0.541,0.568,0.3053,6.4717,2.83,0.98,0.3394,37.18,1,Stress,1,340.2267,353.38,0.3215,0.3685,269.6667,263.8571,832.7967,871.7014,63.0033,61.9571,-0.2031,0.2008,0.2454,0.5471,0.5797,0.5259,0.3974,0.3606,0.3023,0.3285,0.2887,0.2799,High,High,Medium,Medium
REC_003589,user_072,2026-02-08,337.4,108,246,75.15,801.62,53.63,134.99,118.12,0.1589,0.3201,0.3645,0.4381,0.4001,7.6466,3.14,1.21,0.1589,25.64,2,Stress,1,326.83,320.8771,0.3272,0.3031,288.0,257.5714,897.8433,914.8086,65.71,66.7343,0.1739,-0.209,-0.1832,-0.0318,0.4801,0.4732,0.2959,0.2999,0.2442,0.2248,0.2842,0.2887,High,High,Low,Medium
REC_003590,user_072,2026-02-09,338.74,63,218,61.55,1038.72,121.41,98.66,82.39,0.3584,0.186,0.3218,0.4496,0.2913,3.1882,5.48,3.68,0.3584,61.18,2,Stress,1,328.4833,321.6457,0.3409,0.3175,272.0,252.5714,856.9967,888.3057,67.6467,66.3857,0.004,-0.1138,0.2958,-0.181,0.5003,0.507,0.2812,0.2349,0.3617,0.3869,0.2559,0.2799,High,Medium,Medium,Medium
REC_003591,user_072,2026-02-10,309.02,127,211,81.32,918.68,104.21,104.98,70.01,0.3372,0.411,0.3414,0.5128,0.3397,8.3491,2.44,0.73,0.3372,26.3,2,Stress,1,321.1833,327.4814,0.3322,0.3207,258.3333,254.4286,940.57,885.0514,71.44,64.49,-0.0877,-0.0321,-0.1156,0.3212,0.5041,0.508,0.3185,0.2818,0.3018,0.3377,0.3205,0.2829,High,High,Medium,Medium
REC_003592,user_072,2026-02-11,311.21,124,255,68.15,865.82,111.04,123.03,79.0,0.3568,0.3984,0.4097,0.5037,0.3953,9.4471,2.51,0.77,0.3568,23.04,2,Stress,1,328.3867,327.6071,0.3437,0.3287,225.0,256.4286,919.6733,891.2543,72.6733,69.2357,0.0071,0.2085,-0.0575,-0.162,0.4963,0.4767,0.3369,0.3039,0.3377,0.297,0.3596,0.3558,High,High,Low,Medium
REC_003593,user_072,2026-02-12,283.79,157,307,71.91,941.29,83.48,91.02,71.74,0.2942,0.5532,0.5409,0.5928,0.3207,10.5714,1.82,0.41,0.2942,23.12,2,Stress,1,319.6567,325.2657,0.3421,0.344,228.0,256.2857,941.0733,902.6243,70.34,69.0429,-0.0881,0.2039,0.0872,0.0552,0.5612,0.642,0.4118,0.4567,0.292,0.2804,0.3223,0.2957,High,High,Low,Medium
REC_003594,user_072,2026-02-13,236.79,154,310,69.07,928.49,66.24,90.54,90.45,0.2797,0.6504,0.6546,0.6299,0.3824,14.6965,1.56,0.3,0.2797,20.74,2,Stress,1,301.34,318.3157,0.3519,0.3385,257.6667,258.1429,908.5967,905.0714,73.7933,69.41,-0.1656,0.0098,-0.0136,-0.0395,0.5864,0.5296,0.4621,0.4429,0.2741,0.3672,0.3838,0.3974,High,High,Medium,High
REC_003595,user_072,2026-02-14,287.13,75,227,59.74,860.34,68.52,87.7,83.28,0.2386,0.2612,0.3953,0.4342,0.3055,4.5972,3.99,1.95,0.2386,52.4,1,Stress,1,277.2633,300.6229,0.3661,0.3478,290.6667,265.4286,911.8667,925.1414,69.71,72.11,0.2126,-0.2677,-0.0734,-0.1351,0.4736,0.4554,0.2979,0.2885,0.2926,0.303,0.2398,0.2101,High,High,Low,Low
REC_003596,user_072,2026-02-15,315.7,115,282,81.05,1008.35,64.39,111.1,75.07,0.204,0.3643,0.4466,0.5302,0.3519,7.6023,2.78,0.95,0.204,28.11,3,Stress,1,269.2367,300.5829,0.3362,0.3479,281.3333,253.4286,910.04,907.8514,66.9067,69.5557,0.0995,0.2423,0.172,0.3567,0.5625,0.561,0.3564,0.3317,0.2448,0.2709,0.278,0.3196,High,High,Low,Medium
REC_003597,user_072,2026-02-16,258.97,107,410,68.67,713.5,64.94,88.88,92.0,0.2508,0.4132,0.7916,0.5763,0.3432,8.3409,2.47,0.75,0.2508,32.81,2,Stress,1,279.8733,297.4829,0.3466,0.341,273.0,258.5714,932.3933,937.3843,69.9533,70.3986,-0.1797,0.4539,-0.2924,-0.1527,0.587,0.5848,0.4769,0.4693,0.2699,0.2762,0.2959,0.2403,High,High,Low,Low
REC_003598,user_072,2026-02-17,314.87,128,270,63.68,746.23,105.69,91.0,118.48,0.3357,0.4065,0.4287,0.478,0.289,6.8599,2.53,0.78,0.3357,31.25,2,Stress,1,287.2667,286.0871,0.3335,0.3484,306.3333,286.0,860.73,890.9243,69.82,71.4157,0.2159,-0.3415,0.0459,-0.0727,0.4689,0.4134,0.3291,0.3199,0.3385,0.2867,0.2849,0.2661,Medium,High,Low,Low
REC_003599,user_072,2026-02-18,266.18,65,168,68.84,989.53,91.28,80.63,80.42,0.3429,0.2442,0.3156,0.4606,0.3029,4.2829,4.24,2.21,0.3429,61.78,1,Stress,1,296.5133,286.9229,0.328,0.3411,320.6667,294.4286,822.6933,866.2886,71.1333,68.8957,-0.1546,-0.3778,0.326,0.081,0.4862,0.4911,0.2837,0.2561,0.3137,0.2098,0.2669,0.2079,High,Medium,Low,Low
REC_003600,user_072,2026-02-19,266.11,100,208,86.56,909.09,72.79,106.91,78.3,0.2735,0.3758,0.3908,0.5148,0.4017,9.0187,2.67,0.88,0.2735,29.35,1,Stress,1,280.0067,280.49,0.3117,0.3279,282.6667,282.0,816.42,883.9614,67.0633,68.9943,-0.0003,0.2381,-0.0813,0.2574,0.5203,0.5399,0.333,0.2353,0.247,0.2703,0.3329,0.3236,High,Medium,Low,Medium
REC_003601,user_073,2026-01-01,150.43,53,43,48.82,205.27,16.52,30.2,64.02,0.1098,0.3523,0.1429,0.2154,0.2008,3.9885,3.02,1.12,0.1098,128.96,4,Balanced,0,150.43,150.43,0.2008,0.2008,43.0,43.0,205.27,205.27,48.82,48.82,0.0,0.0,0.0,0.0,0.1946,0.2151,0.1313,0.101,0.2066,0.1306,0.1531,0.1873,Low,Low,Low,Low
REC_003602,user_073,2026-01-02,196.42,69,47,38.38,211.9,3.57,69.37,85.62,0.0182,0.3513,0.1196,0.1808,0.3532,7.3312,2.89,1.02,0.0182,51.82,4,Balanced,0,150.43,150.43,0.2008,0.2008,43.0,43.0,205.27,205.27,48.82,48.82,0.3057,0.093,0.0323,-0.2138,0.1796,0.2013,0.1139,0.1194,0.203,0.1942,0.2201,0.2056,Low,Low,Low,Low
REC_003603,user_073,2026-01-03,230.02,42,33,51.7,228.89,4.28,85.31,67.26,0.0186,0.1826,0.0717,0.1467,0.3709,3.9127,5.69,3.96,0.0186,80.67,4,Balanced,0,173.425,173.425,0.277,0.277,45.0,45.0,208.585,208.585,43.6,43.6,0.1711,-0.2979,0.0802,0.3471,0.192,0.155,0.0839,0.1176,0.1888,0.2139,0.1931,0.1502,Low,Low,Low,Low
REC_003604,user_073,2026-01-04,226.32,31,76,51.1,200.24,6.01,67.16,85.12,0.0265,0.137,0.1679,0.1588,0.2967,2.386,7.46,6.82,0.0265,134.85,4,Balanced,0,192.29,192.29,0.3083,0.3083,41.0,41.0,215.3533,215.3533,46.3,46.3,-0.0161,1.303,-0.1252,-0.0116,0.2175,0.1619,0.1161,0.0392,0.1922,0.1774,0.1505,0.0528,Low,Low,Low,Low
